Plan	Expected NPV	Expected Cost	Investment Risk	Pareto?
{1=1,2,I,N, 2=B,D,H,J,K,L, 3=A,C, 4=F,M, 5=G,O, 7=E}	1867.44	1271.76	0.09929387277565525	No
{1=1,2,I,M, 2=A,B,D,E,L, 3=C,N,O, 4=F,H, 5=G, 6=J,K}	1801.38	1101.18	0.10151139847206173	No
{1=1,2,I,M,N, 2=C,F,L, 3=B,D,E, 4=A,J, 5=O, 6=H, 7=K, 9=G}	1602.32	1069.67	0.1126114115607178	No
{1=1,2,M,N, 2=B,C,D,E,F,H,I,J,L, 3=A, 4=G, 5=O, 6=K}	2016.75	1594.39	0.09350869399421594	No
{1=1,2,A,I,M, 2=C,F,H,J,L,N, 3=D, 4=E,K,O, 5=G, 6=B}	1940.06	1352.95	0.09659009610545387	No
{1=1,2,A,I,M, 2=B,C,D,E,F,J,K,L,N, 4=G,H, 5=O}	2191.78	1721.15	0.08781686378271913	No
{1=1,2,I,M, 2=A,B,F,J,K,L,N, 3=C,D,G, 4=E,H, 5=O}	2097.34	1366.43	0.09124318321818632	No
{1=1,2,A,I,M, 2=B,C,D,E,K,N, 3=F,L, 4=J, 5=G,O, 6=H}	1966.9	1345.57	0.09483548343833104	No
{1=1,2,A,I,M, 2=B,D,F,J,K,L,N, 3=G, 4=H, 5=O, 7=C,E}	1978.58	1469.06	0.0961528831282729	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=C,D, 4=E,G, 5=O, 6=K}	2001.81	1180.56	0.09435322080778191	Yes
{1=1,2,A,I,M, 2=B,D,E,F,J,L,N, 3=C, 4=G,H,K, 5=O}	2081.71	1496.15	0.09129214458294244	No
{1=1,2,A,I,M,N, 2=B,C,D,E,J,K,L, 3=F, 4=G,H,O}	2212.41	1562.21	0.08691066434794695	No
{1=1,2,A,M, 2=B,F,I,K,L, 3=D,J,N, 4=E,G, 5=C,H,O}	1942.38	1242.67	0.09719687556072236	No
{1=1,2,A,J,M, 2=C,E,K, 3=D,F,N, 4=H,L,O, 5=G, 6=B,I}	1803.55	1231.89	0.1014071987292626	No
{1=1,2,M, 2=D,E,I,L, 3=A,J,N,O, 4=C,F, 5=B,H,K, 6=G}	1757.46	1198.24	0.10437662254065808	No
{1=1,2,A,I,M,N, 2=B,E,F,J,K,L, 3=D, 4=G,H,O, 6=C}	2127.63	1459.17	0.09017917591353955	No
{1=1,2,A,J,M, 2=B,C,F,L, 3=H,I,N, 4=D,E, 5=O, 6=G,K}	1830.11	1095.42	0.10112542730039213	No
{1=1,2,I,M, 2=E,F,L, 3=A,D,N, 4=J, 5=B,O, 6=C,H, 7=K, 9=G}	1482.03	943.52	0.12062440853150057	No
{1=1,2,I,J,M,N, 2=A,C,E,F,L, 3=G, 4=D,H, 5=B,O, 6=K}	1940.77	1192.97	0.09658562243613303	No
{1=1,2,I,M, 2=F,J,L,N, 3=A,D, 4=E,G,H,K, 5=B,O, 6=C}	1819.96	1258.85	0.10226174535370927	No
{1=1,2,A,I,M, 2=B,C,D,E,L,N, 3=F,J, 4=G,H,K,O}	2069.26	1411.34	0.09143922053611897	No
{1=1,2,I,M,N, 2=D,L, 3=A,K, 4=C,F,H, 5=B,G,J,O, 7=E}	1676.47	1126.88	0.10834751793679666	No
{1=1,2,A,I,M, 2=B,C,D,E,K,L,N, 3=F, 4=J,O, 5=G, 6=H}	2052.16	1404.67	0.09206777646769629	No
{1=1,2,A,J,M, 2=B,D,E,F,H,I,K,L,N, 3=C,G, 5=O}	2254.89	1745.91	0.08629229268560647	No
{1=1,2,A,I,M, 2=B,C,D,F,N, 3=L,O, 4=E, 5=K, 6=G,H,J}	1750.58	1149.34	0.10378903181881984	No
{1=1,2,A,I,M, 2=B,D,F,J,K,L,N, 3=C,E,G, 4=H,O}	2198.68	1491.68	0.08775370896993528	No
{1=1,2,A,I,M,N, 2=B,F,J,K,L, 3=C,D,G, 4=E,H,O}	2154.73	1358.5	0.08918275575822716	Yes
{1=1,2,N, 2=L, 3=A,I, 4=C,D,F, 5=B,H,K,O, 6=G, 7=E, 8=J,M}	1066.46	1097.35	0.1552827832921396	No
{1=1,2,M,N, 2=B,D,I,K,L, 3=A,J, 4=E,F, 5=H,O, 6=G, 7=C}	1834.14	1134.79	0.1015935742889709	No
{1=1,2,M,N, 2=D,K,L, 3=A,C,I, 4=F, 5=B,G,O, 6=H, 7=E, 8=J}	1540.86	983.19	0.11590766277520895	No
{1=1,2,A,M, 2=C,K,L, 3=D,E,I,N, 4=F,O, 5=G, 6=B,H, 8=J}	1646.72	1115.23	0.1095334826049551	No
{1=1,2,A,I,M, 2=B,C,D,E,J,L,N, 3=F, 4=K,O, 5=G, 6=H}	2037.24	1372.76	0.0925348091298563	No
{1=1,2,I,M,N, 2=A,B,D,F,J,K,L, 3=C,G, 4=E,H,O}	2169.4	1490.72	0.08871612022514894	No
{1=1,2,I,M,N, 2=A,C,D,E,F,L, 3=K, 4=H, 5=J, 6=B,O, 7=G}	1810.3	1214.4	0.10179687563414432	No
{1=1,2,J,N, 2=A,B,D,E,H,K,L, 3=C,I,O, 4=F,M, 5=G}	2068.48	1385.53	0.09135972026462573	No
{1=1,2,A,I,M, 2=B,F,J,K,L, 3=C,D,G, 4=E,H,O, 6=N}	2081.4	1321.59	0.09180087918100399	No
{1=1,2,A,I,M, 2=B,C,D,E,F,J,K,L, 3=G,N,O, 4=H}	2262.41	1650.23	0.08580337230054104	No
{1=1,2,J,M,N, 2=A,B,D,E,F,L, 3=C,H,I, 5=G,O, 6=K}	1972.16	1331.78	0.09514047288691031	No
{1=1,2,A,I,N, 2=C,D,E,F,K,L,M, 3=G,J, 4=B,O, 5=H}	2109.41	1452.63	0.09045987613918056	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=D, 4=C,E,G, 5=O, 6=K}	1982.12	1206.19	0.09521930621677653	No
{1=1,2,A,I,M,N, 2=D,E,F,J,K,L, 3=C, 4=B,G,O, 6=H}	2116.04	1495.46	0.09023854368242173	No
{1=1,2,A,M,N, 2=C,J,K,L, 3=H,I, 4=D,F, 5=G,O, 6=B, 7=E}	1783.26	1069.97	0.10327122126134812	No
{1=1,2,A,I,M, 2=B,C,D,E,J,K,L, 3=F,N,O, 4=G,H}	2210.57	1513.56	0.08707045167096615	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=D, 4=E,G,H,O, 5=C}	2070.92	1441.11	0.09213186140230642	No
{1=1,2,J,M,N, 2=A,C,L, 3=D,H,I, 4=F, 5=G,O, 6=B,K, 7=E}	1659.39	1004.23	0.1093600961284709	No
{1=1,2,A,I,J,M,N, 2=B,D,F,L, 3=C, 4=E,G,O, 5=H, 6=K}	1995.71	1246.89	0.09454851604791044	No
{1=1,2,A,I,M, 2=C,D,E,J,K,L,N, 3=F,O, 4=B,G,H}	2167.8	1456.66	0.08834219653527696	No
{1=1,2,A, 2=B,F,L, 3=C,D,G,I,N, 4=E,O, 5=K, 6=H, 8=J,M}	1423.71	1054.98	0.12200358904018083	No
{1=1,2,A,I,M, 2=B,C,D,E,J,K,L, 3=F,N, 4=G,H,O}	2182.26	1505.55	0.08792392074402142	No
{1=1,2,A,I,M,N, 2=B,C,D,F,J,K,L, 4=E,G,H,O}	2174.36	1660.31	0.08834207562300722	No
{1=1,2,I,J,M,N, 2=A,B,C,D,E,F,H,L, 3=K, 4=G, 5=O}	2228.05	1598.08	0.08672247972984576	No
{1=1,2,A,J,M, 2=B,C,D,E,F,H,I,K,L, 3=N, 4=G,O}	2258.12	1768.22	0.08598591162322726	No
{1=1,2,I,M,N, 2=B,C,D,E,F,L, 3=A,J,K, 4=G,H, 5=O}	2095.07	1422.92	0.09081678657298473	No
{1=1,2,A,M, 2=B,K,L,N, 3=I, 4=C,D,F, 5=H, 6=G,O, 7=E, 8=J}	1527.17	1052.21	0.11705092460461845	No
{1=1,2,J,M, 2=F,L, 3=C,H,I,N, 4=A,B,D,E, 5=O, 6=G,K}	1709.66	1195.83	0.10709159023563633	No
{1=1,2,I,M, 2=A,B,D,E,F,J,K,L,N, 3=C,G,O, 4=H}	2242.82	1644.06	0.08640916113053114	No
{1=1,2,I,M,N, 2=A,C,L, 3=K, 4=D,F,H, 5=J, 6=B,O, 7=E,G}	1562.09	976.72	0.11468306459602487	No
{1=1,2,A,M, 2=B,D,L,N, 3=I, 4=F, 5=G,K, 6=E,H,O, 7=C, 8=J}	1430.89	961.89	0.12335561296441541	No
{1=1,2,A,I,J,M,N, 2=B,D,E,F,H,L, 3=C,K, 4=G, 5=O}	2222.49	1497.86	0.08690380929769569	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=C,D, 4=E, 5=H,O, 6=G}	2004.07	1312.51	0.09443871323840808	No
{1=1,2,A,M, 2=B,D,E,F,H,I,J,K,L, 3=N,O, 4=G, 8=C}	2133.31	1712.42	0.09036475854763022	No
{1=1,2,M,N, 2=A,D,E,L, 3=H,I,K, 4=C,F, 5=G,J, 6=B,O}	1749.08	1139.24	0.10442831694508695	No
{1=1,2,A,J,M,N, 2=B,L, 3=C,D,H,I, 4=E,F,O, 5=G, 6=K}	1880.72	1183.06	0.09858048388704	No
{1=1,2,I,M,N, 2=A,B,D,F,H,J,K, 3=C,G,L,O, 4=E}	2182.37	1590.16	0.08797933332406707	No
{1=1,2,I,M,N, 2=B,E,L, 3=A,C,D, 4=F,H, 5=G,O, 6=J,K}	1732.2	1008.13	0.1047911153890681	No
{1=1,2,A,M, 2=B,C,F,I,L,N, 3=D,J, 4=E,O, 5=G,H, 6=K}	1838.51	1138.48	0.1006237690703201	No
{1=1,2, 2=A,B,L, 3=I, 4=D,F, 5=G,K,O, 6=H,N, 7=C,E, 8=J,M}	1044.71	893.26	0.15895584060692106	No
{1=1,2,J,N, 2=A,C,L, 3=H,I, 4=D,F, 5=B,G,O, 6=K, 7=E, 8=M}	1403.13	899.86	0.12344314143532965	No
{1=1,2, 2=A,E,F,L, 3=D,I, 5=B,G,K,O, 6=C,H,N, 8=J,M}	1196.47	1150.95	0.14160680077056884	No
{1=1,2,J,M,N, 2=A,C,H,L, 3=I, 4=D,F, 5=B,G,O, 6=K, 7=E}	1679.63	1006.32	0.10808927014857485	No
{1=1,2,A,M, 2=B,C,D,E,I,K,L,N, 3=F,J,O, 4=G,H}	2160.3	1519.39	0.0885982755392622	No
{1=1,2,M,N, 2=A,B,D,I,L, 3=J, 4=F, 5=H,K,O, 6=E,G, 7=C}	1656.65	1109.08	0.11003873602388713	No
{1=1,2,I,M, 2=A,B,C,D,E,K,L, 3=F,J,N, 4=G,H, 5=O}	2102.17	1419.16	0.09064192796682702	No
{1=1,2,A,I,M,N, 2=B,C,F,J,K,L, 3=D,E, 4=G,O, 6=H}	2134.33	1402.31	0.08969368003364506	No
{1=1,2,A,M, 2=C,L,N, 3=D,I, 4=F, 5=G,K,O, 6=B,H, 7=E, 8=J}	1384.15	933.01	0.12617963242227995	No
{1=1,2,M, 2=C,K,L,N, 3=A,B,I, 4=D,F, 5=G,O, 6=H, 7=E, 8=J}	1544.6	978.03	0.11576027056394472	No
{1=1,2,I,M, 2=A,B,D,F,K,L, 3=C,G,N, 4=E,H,J, 5=O}	2036.46	1348.43	0.09330417613218327	No
{1=1,2, 2=A,B,C,D,E,F,L, 3=I, 4=G, 5=K,O, 6=H,N, 8=J,M}	1418.32	1112.59	0.12223030029986488	No
{1=1,2,A,I,M,N, 2=B,F,K,L, 3=C,D,J, 4=E,G, 5=H,O}	2038.85	1273.77	0.09318982140796749	No
{1=1,2,A,I,M, 2=B,C,D,J,L, 3=O, 4=F,H,K,N, 5=G, 7=E}	1908.56	1374.96	0.09768021940362492	No
{1=1,2,A,I,M,N, 2=E,F,L, 3=D, 4=J,O, 5=B, 6=C,H, 7=K, 9=G}	1568.54	977.07	0.11474757760798932	No
{1=1,2,I,M, 2=D,E,L,N, 3=A,K, 4=C,F,H, 5=B,J,O, 7=G}	1751.68	1127.46	0.10440046002563817	No
{1=1,2,A,I,M, 2=B,C,D,E,F,J,K,L, 3=G,N,O, 6=H}	2221.52	1650.23	0.0870998220943671	No
{1=1,2,M,N, 2=J,K,L, 3=A,H,I, 4=D,F, 5=B,G,O, 6=C, 7=E}	1704.04	1035.37	0.10764153933345312	No
{1=1,2,A,I,M,N, 2=B,F,J,K,L, 3=D, 4=E,G,H,O, 6=C}	2067.31	1425.81	0.09235638647214311	No
{1=1,2,A,I,J,M,N, 2=B,D,H,K,L, 4=E,F, 5=C,G,O}	2095.29	1406.99	0.09117750561617749	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=D,K, 4=E,G, 5=C,O}	2093.98	1258.4	0.09142253257612432	Yes
{1=1,2,A, 2=B,L, 3=I, 4=C,D,E,F, 5=G,K, 6=H,N,O, 8=J,M}	1174.6	986.99	0.14279088954282643	No
{1=1,2,I,M, 2=B,F,L, 3=C,H,J,N, 4=A,D,E, 5=O, 6=G,K}	1745.02	1161.65	0.10514101677013832	No
{1=1,2,M, 2=B,C,L,N, 3=A,I, 4=D,F, 5=G,K, 6=H,O, 7=E, 8=J}	1412.78	877.65	0.12410389007309001	No
{1=1,2,A,I,J,M, 2=B,D,E,F,H,L, 3=C,K,N,O, 4=G}	2248.33	1577.29	0.08614591902483659	No
{1=1,2,A,M, 2=B,C,J,K,L,N, 3=H,I, 4=D,F, 5=G,O, 7=E}	1881.14	1186.41	0.09889117828353133	No
{1=1,2,A,I,M, 2=B,D,E,J,K,L,N, 3=C,F, 4=G,H,O}	2177.15	1483.61	0.08807998428364804	No
{1=1,2,I,M,N, 2=A,B,D,J,K,L, 4=E,F,H, 5=O, 6=G, 7=C}	1934.23	1430.38	0.09721858727082978	No
{1=1,2,J,M, 2=E,F,H,I,K,L, 3=A,D,G,N, 5=B,O, 6=C}	2038.53	1420.75	0.09395118415719292	No
{1=1,2,I,M,N, 2=A,C,F,J,K,L, 3=D,G, 4=E,H, 5=B,O}	2046.85	1285.13	0.09291761017715981	No
{1=1,2,A,I,M, 2=B,D,F,K,L,N, 3=C,E, 4=J,O, 5=G, 6=H}	2024.07	1305.68	0.0933446054000783	No
{1=1,2,A,I,M,N, 2=B,C,D,L, 4=F, 5=G,O, 6=H,J,K, 7=E}	1622.74	1178.54	0.11060398682567556	No
{1=1,2,J,M, 2=B,D,H,K,L,N, 3=A,C,I,O, 4=F, 5=G, 7=E}	2006.14	1354.56	0.0943154966237809	No
{1=1,2,A,I,J,M,N, 2=B,C,D,E,F,H,L, 3=K,O, 4=G}	2298.53	1591.82	0.08456138561298723	Yes
{1=1,2,A,I,M, 2=B,C,D,E,L, 3=F,N,O, 4=G,H, 6=J,K}	1886.81	1197.29	0.09794463385957464	No
{1=1,2,I,M,N, 2=A,F,J,L, 3=D, 4=E,H, 5=B,G,O, 6=C,K}	1733.8	1029.48	0.10593998927327733	No
{1=1,2,A,M, 2=B,C,D,E,F,L,N, 3=I, 5=G,K,O, 6=H, 8=J}	1716.96	1344.94	0.10573249074303602	No
{1=1,2,A,J,M,N, 2=B,D,E,F,H,I,K,L, 3=C,G, 5=O}	2270.1	1730.62	0.08580606908489709	No
{1=1,2,I,M,N, 2=A,C,F,H,J,K,L, 4=D,G, 5=B,O, 7=E}	1944.91	1410.39	0.09677899151652702	No
{1=1,2,J,M,N, 2=B,L, 3=A,C,H,I, 4=D,F, 5=G,O, 6=K, 7=E}	1709.75	997.28	0.10671248596824764	No
{1=1,2,A,I,J,M,N, 2=B,E,F,H,L, 3=D,K, 4=G, 5=C,O}	2154.31	1387.43	0.08928392995627742	No
{1=1,2,A,M,N, 2=B,D,I,L, 3=J, 4=F, 5=H,K,O, 6=E,G, 7=C}	1671.13	1094.61	0.10922153490181001	No
{1=1,2,A,I, 2=C,D,L, 3=N, 4=F,H,O, 5=G, 6=B,J,K, 7=E, 8=M}	1292.98	1107.74	0.13158920145931244	No
{1=1,2,A,I,J,M, 2=B,C,D,E,F,L, 3=K,N,O, 4=G,H}	2226.14	1459.82	0.08674054761211351	Yes
{1=1,2,A,I,M,N, 2=D,F,J,K,L, 3=C,G, 4=B,E,H,O}	2126.17	1471.04	0.09007440808208801	No
{1=1,2,I,N, 2=C,J,K,L, 3=A,D,E, 4=F,H,M, 5=G,O, 6=B}	1819.1	1230.1	0.10126726113272151	No
{1=1,2,A,J,M, 2=B,C,F,L,N, 3=H,I, 4=D,E, 5=O, 6=G,K}	1845.05	1104.26	0.10040142017335561	No
{1=1,2,A,I,M,N, 2=B,C,D,L, 3=E,F,O, 4=G,H, 6=J,K}	1886.65	1191.09	0.09792160116424481	No
{1=1,2,A,I,J,M,N, 2=B,F,L, 3=D, 4=E,G,H, 5=C,O, 6=K}	1920.54	1122.81	0.09773287237618629	No
{1=1,2, 2=A,B,D,E,I, 3=F,L, 4=G, 5=K,O, 6=H,N, 7=C, 8=J,M}	1269.04	1005.12	0.1340386231657113	No
{1=1,2,A,I,M, 2=B,F,J,K,L,N, 3=C,D,G, 4=E,H,O}	2139.51	1373.8	0.08970894608258076	No
{1=1,2,A,I,J,M,N, 2=B,C,F,H,L, 4=D,E,G, 5=O, 6=K}	1993.35	1361.88	0.09455916083718736	No
{1=1,2,A, 2=B,C,D,L, 3=I, 4=E,F, 5=G,K, 6=H,N,O, 8=J,M}	1272.0	928.28	0.13325078123834297	No
{1=1,2,A,I,M, 2=B,C,D,E,F,J,L,N, 3=O, 4=G,H,K}	2157.75	1565.57	0.08866098512871705	No
{1=1,2,A,I,J,M,N, 2=B,F,H,K,L, 3=C,D, 4=E,G, 5=O}	2178.34	1386.77	0.08860719895262335	No
{1=1,2,M,N, 2=B,D,E,L, 3=A,C,I, 4=F,H, 5=G,K,O, 8=J}	1680.23	1092.93	0.10729447236812277	No
{1=1,2,A, 2=B,D,L, 3=I, 4=F, 5=G,K, 6=H,N,O, 7=C,E, 8=J,M}	1089.55	811.18	0.15320497610693593	Yes
{1=1,2,A,I,M,N, 2=B,C,L, 3=D,E, 4=H, 5=F,O, 6=J,K, 7=G}	1673.3	991.85	0.10771478957585796	No
{1=1,2,A,I,M,N, 2=B,C,D,E,L, 3=F,K, 4=G,H, 5=J,O}	2027.96	1252.01	0.0927111192093216	Yes
{1=1,2,A,I,M,N, 2=B,E,J,K,L, 3=D,F, 4=G,H, 5=C,O}	2096.5	1319.18	0.09103583078618623	No
{1=1,2,A,I,M, 2=B,C,D,L, 3=F,J,N,O, 4=G,H,K, 7=E}	1936.2	1300.41	0.09677202637801273	No
{1=1,2,A,I,M, 2=B,C,D,E,J,L, 3=F,K,N,O, 4=G,H}	2165.23	1510.67	0.08830955145706866	No
{1=1,2,I,M,N, 2=A,B,E,F,L, 3=C, 4=D,J, 5=O, 6=H, 7=K, 9=G}	1641.47	1136.27	0.11009609063924083	No
{1=1,2,I,J,M,N, 2=A,B,D,F,H,L, 3=C,G,K,O, 4=E}	2233.25	1527.41	0.08678054497827678	No
{1=1,2,A,M, 2=B,F,L,N, 3=D,I, 4=E, 5=G,K,O, 6=C,H, 8=J}	1549.59	1035.38	0.11563603529378261	No
{1=1,2,M, 2=B,C,L,N, 3=A,H,I, 4=D,F, 5=G,K, 6=O, 7=E, 8=J}	1474.51	958.1	0.11968778976400188	No
{1=1,2,A,I, 2=B,C,D,E,L, 3=F,N,O, 4=G,H, 5=K, 6=J, 8=M}	1674.55	1089.14	0.10644266889514692	No
{1=1,2,M, 2=A,B,C,D,I,L, 3=J,N,O, 4=E,F, 5=H,K, 6=G}	1836.81	1136.63	0.10057564306323233	No
{1=1,2,A,I,M,N, 2=B,F,J,K,L, 3=D, 4=E,G,H, 5=C,O}	2058.44	1336.14	0.09263087374149019	No
{1=1,2,M,N, 2=A,C,J,L, 3=H,I, 4=D,F, 5=B,G,O, 6=K, 7=E}	1619.59	964.34	0.11104127971244902	No
{1=1,2,A,M, 2=B,D,E,F,I,L, 3=J,N, 4=G,O, 5=H,K, 7=C}	1888.58	1216.5	0.0991626545573248	No
{1=1,2,J,M,N, 2=A,B,L, 3=C,I, 4=D,F,H, 5=G,O, 6=K, 7=E}	1703.1	1008.97	0.10701315815186527	No
{1=1,2,I,J,M, 2=B,C,E,F,H,L,N, 3=A, 4=D,G, 5=K, 6=O}	2025.33	1384.26	0.09345559689046873	No
{1=1,2,I,J,M,N, 2=A,D,E,K,L, 4=C,F,H, 6=B,O, 7=G}	1921.83	1368.28	0.09763883363023745	No
{1=1,2,A,M, 2=B,I,L, 3=C,D,J,N, 4=F,O, 5=H,K, 6=E,G}	1715.82	1074.04	0.10642297281918968	No
{1=1,2,I,M,N, 2=L, 3=A,D,E,F, 4=G,H, 5=B,O, 6=C,J,K}	1609.19	1102.48	0.11210339421081453	No
{1=1,2,A,I,M,N, 2=B,C,J,K,L, 3=D,E, 4=F,H,O, 5=G}	2102.04	1294.02	0.09034227894872125	No
{1=1,2,A,I,M, 2=B,F,J,K,L, 3=D,G,N, 4=E,H,O, 6=C}	2066.72	1309.2	0.09259216465443268	No
{1=1,2,A,I,M,N, 2=B,F,J,L, 3=D, 4=E,G,H, 5=C,O, 6=K}	1881.91	1161.48	0.09910646202091501	No
{1=1,2,I,J,M,N, 2=B,F,H,L, 3=A,D, 4=E,G, 5=O, 6=K, 7=C}	1896.85	1124.59	0.099105664569311	No
{1=1,2,A,I,J,N, 2=B,D,F,L, 3=C,E,G, 4=H,O, 6=K, 8=M}	1820.9	1165.12	0.10034246796556755	No
{1=1,2,I,M,N, 2=E,F,L, 3=A,D,K, 4=J, 5=B,O, 6=C,H, 9=G}	1685.23	1118.98	0.1086396210134472	No
{1=1,2,A,J,M,N, 2=B,C,D,E,F,H,I,K,L, 4=G,O}	2288.27	1825.09	0.08502677745737898	No
{1=1,2,A,I,M,N, 2=C,E,K,L, 3=D,F,J, 4=G,H,O, 6=B}	2032.24	1316.9	0.09300274669857474	No
{1=1,2,A,I,M, 2=B,C,D,K,L, 3=N, 4=F,J,O, 5=G, 6=H, 7=E}	1868.94	1290.22	0.09941501785878776	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=D, 4=E,G,O, 6=C,K}	1971.65	1216.86	0.09579427168609422	No
{1=1,2,I,J,M, 2=A,B,D,E,F,H,L, 3=K,N,O, 4=G, 7=C}	2157.55	1508.95	0.08943011325953405	No
{1=1,2,A,M,N, 2=B,F,J,K,L, 3=D,G, 4=E,H,O, 6=C, 10=I}	1868.69	1266.91	0.10038143297737945	No
{1=1,2,A,M, 2=B,D,E,F,I,L,N, 3=C,J, 5=G,H,O, 6=K}	1880.25	1295.7	0.09879822448808454	No
{1=1,2,A,I,M, 2=B,C,E,L,N, 4=D,F,H, 5=G,O, 6=J,K}	1737.18	1225.88	0.10435044180478188	No
{1=1,2,A,I,M,N, 2=C,D,E,J,K,L, 3=F, 4=G,H, 5=O, 6=B}	2071.62	1432.95	0.0916940628784076	No
{1=1,2,I,J,M,N, 2=A,B,D,E,F,K, 3=C,G,L,O, 4=H}	2239.1	1572.34	0.08625714926429374	No
{1=1,2,I,M,N, 2=A,C,F,J,L, 4=D,E,H, 5=B,G,O, 6=K}	1783.19	1264.94	0.10300752574265465	No
{1=1,2,I,M,N, 2=A,F,J,L, 3=D, 4=E,G,H, 5=B,C,O, 6=K}	1781.68	1093.92	0.10360468574111122	No
{1=1,2,A, 2=B,D,F,L, 3=C,I, 4=E, 5=G,K, 6=H,N,O, 8=J,M}	1296.08	919.16	0.13168335494516611	No
{1=1,2,A,I,J,M,N, 2=B,F,H,L, 3=D, 4=C,E,G, 5=K,O}	2024.95	1209.67	0.09367811115272695	No
{1=1,2,A,I,J,M, 2=B,F,H,K,L,N, 3=C,D, 4=E,G,O}	2190.82	1413.75	0.08816192406889313	No
{1=1,2,A,I,J,M,N, 2=B,E,F,H,L, 3=D, 4=G, 5=C,K, 6=O}	2038.64	1331.91	0.09316261290711823	No
{1=1,2,A,I, 2=C,F,J,K,L, 3=D,G,N, 4=E,H,O, 6=B, 8=M}	1776.42	1227.09	0.10278576741239467	No
{1=1,2,A,J,M,N, 2=C,L, 3=H,I, 4=D,F, 5=G,O, 6=B,K, 7=E}	1645.36	898.97	0.10998087052885995	No
{1=1,2,M,N, 2=A,D,I,K,L, 3=J, 4=E,F, 5=B,H,O, 6=G, 7=C}	1762.57	1114.01	0.10485113112487411	No
{1=1,2,A,I,M,N, 2=B,C,D,E,F,L, 3=G,K, 4=H, 5=J,O}	2079.8	1344.02	0.09119919677656688	No
{1=1,2,A,M,N, 2=B,C,D,E,J,K,L, 3=F,I, 4=G,H, 5=O}	2130.52	1471.59	0.08954909938935258	No
{1=1,2,A,I,M,N, 2=B,C,D,E,F,J,K,L, 3=O, 4=G,H}	2262.99	1705.84	0.08556126889604956	No
{1=1,2,A,M, 2=B,D,I,L, 3=J,N,O, 4=E,F, 5=H,K, 6=G, 7=C}	1754.95	1065.23	0.10491495599207495	No
{1=1,2,J,M,N, 2=A,B,F,I,K,L, 3=C,D,G, 4=E,H, 5=O}	2123.9	1339.95	0.09051932729719367	No
{1=1,2,A,J,M,N, 2=B,F,L, 3=D,H,I, 4=E, 5=C,O, 6=G,K}	1829.7	1123.34	0.10140988043033156	No
{1=1,2,A,I,M,N, 2=B,C,D,E,F,J,K,L, 3=G,O, 4=H}	2292.56	1705.86	0.08484776052093956	No
{1=1,2,I,M,N, 2=A,F,J,L, 3=D, 4=E, 5=B,O, 6=C,H,K, 9=G}	1582.99	1048.48	0.11436314274852766	No
{1=1,2,M,N, 2=B,J,L, 3=A,C,H,I, 4=D,F, 5=G,O, 6=K, 7=E}	1671.12	1035.33	0.10845930851379715	No
{1=1,2,A,I,J,M, 2=B,C,D,E,F,L, 3=K,N,O, 4=G, 5=H}	2205.44	1459.82	0.08748626662242405	No
{1=1,2,I,M,N, 2=A,C,D,E,J,K,L, 3=F, 4=G,H, 5=B,O}	2084.49	1447.44	0.09116929089810813	No
{1=1,2,A,J,M, 2=B,C,E,F,H,I,K,L,N, 3=D,G, 4=O}	2273.47	1679.95	0.08564255461871936	No
{1=1,2,A,I,M,N, 2=C,J,K,L, 3=H, 4=D,F, 5=G,O, 6=B, 7=E}	1837.46	1139.58	0.10084894909524354	No
{1=1,2,A,I,M,N, 2=B,D,E,L, 3=C, 4=F,H, 5=G,O, 6=J,K}	1790.02	1115.18	0.10193496520636343	No
{1=1,2,A,I,M,N, 2=B,C,D,E,K,L, 3=F,J, 4=G,H, 5=O}	2146.8	1402.87	0.0890486238960368	No
{1=1,2,I,J,M,N, 2=A,B,D,F,L, 3=C,G, 4=E,H, 5=O, 6=K}	2003.81	1219.66	0.09437607983893279	No
{1=1,2,I,M, 2=A,B,C,D,E,J,K,L, 3=F,N,O, 4=G,H}	2196.09	1528.03	0.08754856721572492	No
{1=1,2,A,I,J,M, 2=B,F,L,N, 3=C,D,G, 4=E,H,O, 6=K}	2001.62	1189.39	0.09443590165794423	No
{1=1,2,I,M,N, 2=A,C,E,J,L, 3=F, 4=D,G,H, 5=B,O, 6=K}	1850.29	1165.3	0.09981906999233084	No
{1=1,2,A,I,M,N, 2=B,C,F,J,L, 3=D,E, 4=G,O, 6=H,K}	1957.79	1218.8	0.09568290885532407	No
{1=1,2,I,M,N, 2=A,D,E,L, 3=C,K, 4=F,H, 5=J, 6=B,O, 7=G}	1746.13	1058.87	0.10454235315097256	No
{1=1,2,A,I,J,M, 2=C,D,E,F,H,L, 3=B,K,N,O, 4=G}	2239.2	1585.97	0.08644446409755342	No
{1=1,2,M,N, 2=B,C,L, 3=A,I, 4=D,F, 5=G,K,O, 6=H, 7=E, 8=J}	1455.29	948.93	0.12102609869240515	No
{1=1,2,A,J,M, 2=C,L,N, 3=D,I, 4=F, 5=G,O, 6=B,H,K, 7=E}	1596.93	978.26	0.1129454530946134	No
